INFO 2023-08-03 10:48:36,898 Watching for file changes with StatReloader
INFO 2023-08-03 11:58:07,385 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 11:58:07,465 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 11:58:07,524 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 11:58:07,554 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 11:58:07,816 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 11:58:07,816 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 11:58:08,899 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:00:19,426 "POST /api/v1/token/refresh/ HTTP/1.1" 200 865
INFO 2023-08-03 12:00:20,141 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:00:20,156 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:00:20,222 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:00:20,305 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:00:20,312 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:00:20,346 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:00:21,465 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:06:15,107 "POST /api/v1/token/refresh/ HTTP/1.1" 200 865
INFO 2023-08-03 12:06:16,685 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:06:16,746 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:06:16,867 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:06:16,883 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:06:16,885 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:06:16,930 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:06:18,391 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:09:28,597 "POST /api/v1/token/refresh/ HTTP/1.1" 200 865
INFO 2023-08-03 12:09:29,863 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:09:29,890 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:09:29,943 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:09:30,009 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:09:30,054 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:09:30,078 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:09:31,366 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:12:30,353 "POST /api/v1/token/refresh/ HTTP/1.1" 200 865
INFO 2023-08-03 12:12:31,330 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:12:31,448 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:12:31,564 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:12:31,567 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:12:31,592 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:12:31,613 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:12:32,753 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:12:35,551 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:12:35,732 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:12:35,744 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:12:35,812 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:12:35,875 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:12:36,128 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:12:37,392 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:12:42,382 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:12:42,513 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:12:42,713 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:12:42,725 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:12:42,733 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:12:42,780 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:12:43,846 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:12:44,787 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:12:44,865 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:12:44,984 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:12:45,041 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:12:45,041 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:12:45,096 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:12:46,036 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:12:52,583 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:12:52,680 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:12:52,729 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:12:52,797 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:12:52,855 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:12:53,009 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:12:54,141 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:13:02,041 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:13:02,044 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:13:02,218 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:13:02,250 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:13:02,300 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:13:02,312 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:13:03,470 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:13:07,264 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:13:07,297 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:13:07,439 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:13:07,469 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:13:07,546 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:13:07,546 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:13:08,213 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:13:08,313 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:13:08,432 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:13:08,441 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:13:08,441 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:13:08,481 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:13:09,205 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:13:42,084 "POST /api/v1/token/refresh/ HTTP/1.1" 200 865
INFO 2023-08-03 12:13:42,725 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:13:42,749 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:13:42,822 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:13:42,849 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:13:42,874 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:13:42,894 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:13:43,617 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:16:19,791 "POST /api/v1/token/refresh/ HTTP/1.1" 200 865
INFO 2023-08-03 12:16:20,339 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:16:20,358 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:16:20,397 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:16:20,479 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:16:20,531 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:16:20,613 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:16:21,582 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:20:00,689 "GET /admin/core_backend/user/108/change/ HTTP/1.1" 200 58345
INFO 2023-08-03 12:20:00,852 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2023-08-03 12:28:54,408 "OPTIONS /api/v1/token/refresh/ HTTP/1.1" 200 0
INFO 2023-08-03 12:28:54,673 "POST /api/v1/token/refresh/ HTTP/1.1" 200 865
INFO 2023-08-03 12:28:54,966 "OPTIONS /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 0
INFO 2023-08-03 12:28:54,970 "OPTIONS /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 0
INFO 2023-08-03 12:28:54,971 "OPTIONS /api/v1/companies/?type=clinic HTTP/1.1" 200 0
INFO 2023-08-03 12:28:54,985 "OPTIONS /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 0
INFO 2023-08-03 12:28:54,999 "OPTIONS /api/v1/operators/ HTTP/1.1" 200 0
INFO 2023-08-03 12:28:55,011 "OPTIONS /api/v1/users/1/ HTTP/1.1" 200 0
INFO 2023-08-03 12:28:55,012 "OPTIONS /api/v1/service_roots/ HTTP/1.1" 200 0
INFO 2023-08-03 12:28:55,636 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:28:55,649 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:28:55,659 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:28:55,706 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:28:55,769 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:28:55,834 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:28:56,650 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:28:58,884 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:28:58,916 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:28:58,942 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:28:59,007 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:28:59,092 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:28:59,158 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:29:00,144 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:29:01,834 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:29:01,947 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:29:02,031 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:29:02,069 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:29:02,069 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:29:02,110 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:29:02,839 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:29:17,303 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:29:17,386 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:29:17,468 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:29:17,479 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:29:17,497 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:29:17,531 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:29:18,360 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:29:34,225 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:29:34,248 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:29:34,487 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:29:34,666 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:29:34,757 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:29:34,848 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:29:36,274 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:29:38,841 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:29:38,939 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:29:39,060 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:29:39,060 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:29:39,061 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:29:39,135 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:29:40,260 - Broken pipe from ('127.0.0.1', 61599)
INFO 2023-08-03 12:29:42,040 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:29:42,215 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:29:42,215 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:29:42,276 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:29:42,393 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:29:42,507 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:29:42,952 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:29:43,589 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:29:46,273 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:29:46,294 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:29:46,368 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:29:46,426 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:29:46,511 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:29:46,582 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:29:47,545 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:29:48,767 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:29:48,808 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:29:48,868 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:29:48,880 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:29:48,968 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:29:48,969 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:29:49,870 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:29:58,146 "POST /api/v1/token/refresh/ HTTP/1.1" 200 865
INFO 2023-08-03 12:29:58,683 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:29:58,776 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:29:58,931 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:29:58,940 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:29:58,976 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:29:59,004 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:30:00,523 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:37:25,756 "GET /admin/core_backend/user/108/change/ HTTP/1.1" 200 58345
INFO 2023-08-03 12:37:25,909 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2023-08-03 12:44:36,310 "POST /api/v1/token/refresh/ HTTP/1.1" 200 865
INFO 2023-08-03 12:44:37,073 "GET /api/v1/users/1/ HTTP/1.1" 200 385
INFO 2023-08-03 12:44:37,105 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:44:37,283 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:44:37,314 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
INFO 2023-08-03 12:44:37,336 "GET /api/v1/companies/?type=insurance&_include_roles=true HTTP/1.1" 200 2499
INFO 2023-08-03 12:44:37,351 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:44:38,499 "GET /api/v1/events/interpretation/?payer_company_type=insurance&_include_booking=true HTTP/1.1" 200 78145
INFO 2023-08-03 12:47:36,142 "POST /api/v1/token/refresh/ HTTP/1.1" 200 865
INFO 2023-08-03 12:47:36,942 "GET /api/v1/companies/?type=clinic HTTP/1.1" 200 2746
INFO 2023-08-03 12:47:36,965 "GET /api/v1/operators/ HTTP/1.1" 200 1602
INFO 2023-08-03 12:47:37,062 "GET /api/v1/service_roots/ HTTP/1.1" 200 6070
INFO 2023-08-03 12:47:37,102 "GET /api/v1/affiliations/?company__isnull=true HTTP/1.1" 200 4943
